PARTE E - IMPIANTI TECNOLOGICI;;;;;
;;;;;
E01. IMPIANTI IDRO-SANITARI E GAS DOMESTICO;;;;;
E02177c;potenza utile 58 kW, portata aria 6.000 mc/h;cad;€ 4 898,02;;
E02177d;potenza utile 76 kW, portata aria 8.000 mc/h;cad;€ 6 124,05;;
E02178;Aerotermo a proiezione verticale idoneo sia al riscaldamento che al condizionamento, con batteria di scambio in tubi di rame, con alette verticali e pacco in alluminio, cassa realizzata in acciaio fosfatato verniciata con polveri epossidiche, ventilatore a pala larga in alluminio fissato direttamente sull'albero motore, possibilità di funzionamento 900 ÷ 700 giri/minuto, alimentazione elettrica trifase 400/3 a 6/8 poli, cmpleto di valvole a sfera per l'intercettazione dei circuiti, valvola di sfogo aria, quota parte delle tubazioni e tiranti per la sospensione, con esclusione degli accessori, dei collegamenti elettrici, della coibentazione delle tubazioni, delle opere murarie e delle eventuali opere provvisionali:;;;;
E02178a;portata d'aria 3080 ÷ 4440 mc/h, potenza in riscaldamento (acqua 87/70 °C con aria a 15 °C) 35,3 ÷ 30 kW, potenza in raffreddamento (acqua 11/15 °C con aria a 28 °C) 7,5 ÷ 6,6 kW, livello sonoro 55 ÷ 52 dB(A) a 5 m;cad;€ 1 514,26;;
E02178b;portata d'aria 4000 ÷ 5700 mc/h, potenza in riscaldamento (acqua 87/70 °C con aria a 15°C) 46,7 ÷ 39,6 kW, potenza in raffreddamento (acqua 11/15 °C con aria a 28 °C) 10,9 ÷ 9,5 kW, livello sonoro 56 ÷ 53 dB(A) a 5 m;cad;€ 1 673,50;;
E02178c;portata d'aria 7100 ÷ 4970 mc/h, potenza in riscaldamento (acqua 87/70 °C con aria a 15 °C) 57,1 48,5 kW, potenza in raffreddamento (acqua 11/15 °C con aria a 28 °C) 13,6 ÷ 11,9 kW, livello sonoro 65 ÷ 60 dB(A) a 5 m;cad;€ 2 041,10;;
E02178d;portata d'aria 9000 ÷ 6300 mc/h, potenza in riscaldamento (acqua 87/70 °C con aria a 15 °C) 72,2 ÷ 61,4 kW, potenza in raffreddamento (acqua 11/15 °C con aria a 28 °C) 17,2 ÷ 15 kW, livello sonoro 66 ÷ 61 dB(A) a 5 m;cad;€ 2 198,50;;
E02178e;portata d'aria 9900 ÷ 6930 mc/h, potenza in riscaldamento (acqua 87/70 °C con aria a 15 °C) 85,6 ÷ 72,7 kW, potenza in raffreddamento (acqua 11/15 °C con aria a 28 °C) 18,9 ÷ 16,5 kW, livello sonoro 68 ÷ 63 dB(A) a 5 m;cad;€ 2 334,55;;
E02179;Allaccio di aerotermo dalla rete di distribuzione principale per una distanza massima da questa di m 5,0 realizzato a parete o a soffitto, costituito da tubazioni di rame o di ferro di diametro adeguato verniciate e rivestite con guaina isolante di spessore e conducibilità tali da rispettare le vigenti norme di legge con riduzione dello spessore al 30% per installazione all'interno di locali riscaldati, coppia di valvole di intercettazione del tipo a sfera a passaggio totale, staffature di sostegno a parete o a soffitto, raccordi, pezzi speciali e quanto altro necessario, comprensivo delle opere provvisionali per l'installazione in quota e delle opere murarie di apertura tracce su laterizi forati e murature leggere e del fissaggio delle tubazioni con esclusione delle tracce su solette, muri in c.a. o in pietra e della tinteggiatura. E' esclusa la rete principale di distribuzione ed i collegamenti elettrici. ;;;;
E02179a;Per allaccio di ciascun aerotermo ad una quota massima di m 4,0 dal pavimento.;cad;€ 278,46;;
E02179b;Per allaccio di ciascun aerotermo ad una quota compresa fra m 4,0 e m 6,0 dal pavimento.;cad;€ 321,30;;
;TERMOSTATI E CRONOTERMOSTATI;;;;
E02180;Termostato ambiente con regolazione a due posizioni, per montaggio a parete in cassetta con grado di protezione IP30, con manopola di regolazione del set point scala 5 ÷ 30 °C, isteresi 0,5 k, ed elemento sensibile bimetallico, alimentazione 230 V:;;;;
E02180a;senza commutazione estate inverno;cad;€ 60,40;;
E02180b;con commutazione estate inverno;cad;€ 67,78;;
E02181;Termostato ambiente con regolazione a due posizioni per montaggio a parete in cassetta con grado di protezione IP 30, con manopole per regolazione ventilatori a 3 velocità, commutazione estate inverno e On-Off, elemento sensibile bimetallico, scala 5 ÷ 35 °C, a due relè 3 A alimentazione 230 V;cad;€ 82,54;;
E02182;Termostato ambiente con regolazione proporzionale 0-10 V, in cassetta a parete con grado di protezione IP 30, con manopole per regolazione temperatura, elemento sensibile bimetallico, scala 5 ÷ 30 °C, alimentazione 24 V;cad;€ 140,49;;
E02183;Termostato ambiente per condizionamento con display digitale, alimentazione 24 V:;;;;
E02183a;senza 3 velocità ventilatore;cad;€ 152,08;;
E02183b;con 3 velocità ventilatore;cad;€ 155,25;;
E02187;Termostato elettromeccanico antigelo adatto alla protezione delle batterie di riscaldamento ad acqua, grado di protezione IP 20, contatto in commutazione privo di alimentazione, portata 250 V in c.a. 5 A, campo di taratura da -10 °C a + 12 °C, per temperature massime sino a 190 °C con deltaT 1 °C:;cad;€ 178,07;;
E02188;Cronotermostato ambiente analogico a programmazione giornaliera per impianti di riscaldamento conforme alle norme CEE 89/336 e CEE 73/23, con frontalino scorrevole a protezione dell'orologio, predisposizione per montaggio a parete, con commutatore per esclusione dell'orologio, temperatura antigelo +5 °C, campo di regolazione +5 ÷ -30 °C, differenziale a 20 °C 0,8 K, alimentazione 230 V-1-50 Hz, grado di protezione IP30;;;;
E02188a;giornaliero;cad;€ 120,70;;
E02188b;settimanale;cad;€ 123,02;;
E02219;Cronotermostato ambiente digitale con modulo GSM integrato, commutazione estate inverno, predisposizione per montaggio a parete, intervallo minimo di intervento 30 minuti, tre regimi di temperatura impostabili, temperatura antigelo +5 °C, differenziale da 0,2 a 2°C o proporzionale, alimentazione 230 V, grado di protezione IP 30;cad;€ 725,47;;
E02220;Cronotermostato ambiente digitale Wi-Fi, commutazione estate inverno, predisposizione per montaggio a parete, intervallo minimo di intervento 30 minuti, tre regimi di temperatura impostabili, temperatura antigelo +5 °C, differenziale da 0,2 a 2 °C o proporzionale, alimentazione 230 V, grado di protezione IP 30;cad;€ 436,74;;
E02190;"Cronotermostato ambiente con comando in radiofrequenza, conforme alla direttiva 2004/108/CE, composto da un trasmettitore con frequenza di trasmissione segnale 30"", alimentazione a batterie, e da un ricevitore da fissare a muro o trasportabile, con tre contatti da 8 A/ 250 V, tensione di alimentazione 230 V/50 Hz, distanza massima tra i due apparati 20 m, grado di protezione IP 30";cad;€ 260,78;;
E02221;Cronotermostato ambiente digitale con con alimentazione a batteria, commutazione estate inverno, predisposizione per montaggio a parete, programmazione settimanale, grado di protezione IP 30;cad;€ 201,76;;
;RIMONTAGGI;;;;
E02199;Rimontaggio di caldaia murale a gas naturale o GPL o di termostufa a legna o a pellet, comprese le opere murarie e idrauliche nonché i collegamenti elettrici e ogni altro onere necessario per dare il lavoro finito e l'apparecchio funzionante;cad;€ 102,88;;
E02200;Reinstallazione di caldaia a basamento alimentata con qualsiasi combustibile o di termocamino precedentemente rimossi compresi gli oneri per la movimentazione e il trasporto fino al sito di installazione, le eventuali opere murarie (escluse le opere di demolizioni o ricostruzioni di murature eventualmente necessarie per l'accesso al vano e quelle di finitura), tutte le opere idrauliche nonché i collegamenti elettrici e ogni altro onere necessario per dare il lavoro finito e l'apparecchio funzionante;cad;€ 145,43;;
;STUFE A PELLET;;;;
E02211;Stufa a pellet ad aria ventilata o canalizzata munita di certificazione energetica e ambientale rilasciata da organismo accreditato. La certificazione deve attestare la classe energetica a 4 o 5 stelle ai sensi del DM 186/2017, la conformità alla norma UNI EN 14785. La stufa è costituita da bracere in ghisa, cassetto portacenere estraibile, combustione a ventilazione forzata, ventilatore di movimentazione aria, centralina elettronica con potenza regolabile, cronotermostato per programmazione oraria, sonda di temperatura ambiente, serbatoio pellet incorporato, uscita fumi 0 80. Il costo comprende la fornitura e posa in opera, il canale da fumo interno al locale di installazione fino ad una lunghezza max di 3 m, il collegamento elettrico. Sono esclusi la canna fumara, la linea di alimentazione elettrica, la presa d'aria esterna, le opere murarie di qualunque tipo. Potenza termica globale non inferiore a PT (kW). Potenza termica nominale non inferiore a PN (kW).;;;;
E02211a;PT = 6,6 - PN = 6,0 - 4 stelle - finitura acciaio verniciato;cad;€ 1 965,88;;
E02211b;PT = 8,9 - PN = 8,0 - 4 stelle - finitura acciaio verniciato;cad;€ 2 558,50;;
E02211c;PT = 12,6 - PN = 11,3 - 4 stelle - finitura acciaio verniciato;cad;€ 2 775,08;;
E02211d;PT = 6,6 - PN = 6,0 - 4 stelle - finitura in maiolica;cad;€ 2 365,72;;
E02211e;PT = 8,9 - PN = 8,0 - 4 stelle - finitura in maiolica;cad;€ 3 077,34;;
E02211f;PT = 12,6 - PN = 11,3 - 4 stelle - finitura in maiolica;cad;€ 3 340,33;;
E02211g;PT = 6,6 - PN = 6,0 - 5 stelle - finitura acciaio verniciato;cad;€ 2 144,38;;
E02211h;PT = 10,7 - PN = 9,5 - 5 stelle - finitura acciaio verniciato;cad;€ 3 266,55;;
E02212;Caldaia a pellet in acciaio per la produzione di acqua calda ad uso riscaldamento, del tipo a fiamma rovesciata, con ventilatore in aspirazione, camera di combustione ceramica idonea per bruciare pellets. La caldaia è dotata di camera di premiscelazione dell'aria primaria e secondaria, ventilatore di aspirazione, scambiatore di calore di sicurezza antisurriscaldamento, mantello di copertura con rivestimento isolante, bruciatore a pellet, pannello elettrico di comando e controllo corredato di termometro, termostato ventilatore, termostato anticondensa, termostato di sicurezza. Il prezzo comprende la fornitura e posa in opera dell'apparecchiatura escluso le linee idrauliche ed elettriche e le opere murarie.Potenza focolare non inferiore a: PF (kW). Rendimento minimo alla potenza nominale: n (%).;;;;
E02212a;PF = 15,0 - n = 90.;cad;€ 7 051,94;;
E02212b;PF = 22,0 - n = 90.;cad;€ 8 332,38;;
E02213a;"Accessori per caldaia a pellet necessari alla completa e corretta
installazione e valutati come aggiunta al prezzo del gruppo termico.";;;;
E02213b;Serbatoio pellet da 250 litri.;cad;€ 377,23;;
E02213c;Serbatoio pellet da 500 litri.;cad;€ 659,26;;
E02213d;Bruciatore a pellet da 20 kW.;cad;€ 2 752,47;;
E02213e;Caricatore a coclea lungo 1,5 m.;cad;€ 672,35;;
E02213f;Caricatore a coclea lungo 2,5 m.;cad;€ 817,53;;
;;;;;
E03. IMPIANTI DI CONDIZIONAMENTO;;;;;
;UNITA' MOTOCONDENSANTI PER SISTEMI A VOLUME (FLUSSO) DI REFRIGERANTE VARIABILE;;;;
;Unità motocondensante esterna a volume (flusso) di refrigerante variabile R410A a pompa di calore condensata ad aria, ad espansione diretta, dotata di un compressore swing DC regolato da inverter, collegabile mediante circuito frigorifero a due tubi in rame ad unità interne di diversa tipologia con una potenzialità totale fino al 130% della potenzialità nominale dell'unità esterna, trasmissione dati mediante cavo di bus del tipo bipolare polarizzato, struttura esterna in lamiera zincata con verniciatura acrilica, griglie di ripresa aria, batterie disposte sui lati maggiori della macchina con espulsione frontale mediante due ventilatori elicoidali e basso numero di giri equilibrati dinamicamente e staticamente, posta in opera con esclusione del collegamento elettrico, delle tubazioni e delle opere murarie:;;;;
E03202;alimentazione elettrica monofase 230 V-1-50 Hz, livello medio di rumorosità 50 ÷ 51 dBA, delle seguenti potenzialità:;;;;
E03202a;"potenza frigorifera 12,1 kW, potenzialità assorbita 3,03 kW; potenza termica 14,2 kW, potenza assorbita 2,68 kW; fino a 8 unità interne collegabili";cad;€ 4 378,78;;
E03202b;"potenza frigorifera 14,0 kW, potenza assorbita 3,73 kW; potenza termica 16,0 kW, potenza assorbita 3,27 kW; fino a 10 unità interne collegabili";cad;€ 4 734,00;;
E03202c;"potenza frigorifera 15,5 kW, potenza assorbita 4,56 kW; potenza termica 18,0 kW, potenza assorbita 3,97 kW; fino a 12 unità interne collegabili";cad;€ 5 087,00;;
E03203;alimentazione elettrica trifase 400 V-3-50 Hz, livello medio di rumorosità 50 ÷ 51 dBA, delle seguenti potenzialità:;;;;
E03203a;"potenza frigorifera 12,1 kW, potenzialità assorbita 3,03 kW; potenza termica 14,2 kW, potenza assorbita 2,68 kW; fino a 8 unità interne collegabili";cad;€ 4 573,04;;
E03203b;"potenza frigorifera 14,0 kW, potenza assorbita 3,73 kW; potenza termica 16,0 kW, potenza assorbita 3,27 kW; fino a 10 unità interne collegabili";cad;€ 4 946,01;;
E03203c;"potenza frigorifera 15,5 kW, potenza assorbita 4,56 kW; potenza termica 18,0 kW, potenza assorbita 3,97 kW; fino a 12 unità interne collegabili";cad;€ 5 316,77;;
E03204;Unità motocondensante esterna a volume (flusso) di refrigerante variabile R410A a pompa di calore condensata ad aria, ad espansione diretta, dotata di compressori ermetici del tipo scroll ad inverter, variazione automatica e dinamica della temperatura di evaporazione/condensazione del refrigerante, riscaldamento continuo durante la fase di sbrinamento, funzioni di carica e verifica automatica del quantitativo di refrigerante presente all'interno dell'impianto, possibilità di alimentazione mediante circuito frigorifero a due tubi in rame di unità interne di diversa tipologia con una potenzialità totale sino al 200% della potenzialità totale dell'unità esterna, trasmissione dati mediante cavo di bus del tipo bipolare non polarizzato, struttura esterna in lamiera zincata con verniciatura acrilica, griglie di ripresa aria batterie disposte su i lati maggiori della macchina con espulsione dall'alto mediante uno o più ventilatori elicoidali a basso numero di giri equilibrati dinamicamente e staticamente, alimentazione elettrica 400 V-3-50 Hz, livello medio di rumorosità 54 ÷ 65 dB(A), posta in opera con esclusione del collegamento elettrico, delle tubazioni e delle opere murarie, delle seguenti potenzialità:;;;;
E03204a;"potenza frigorifera 22,4 kW, potenza assorbita 4,47 kW; potenza termica 25 kW, potenza assorbita 4,47 kW; fino a 26 unità interne collegabili";cad;€ 8 781,20;;
E03204b;"potenza frigorifera 28 kW, potenza assorbita 6,32 kW; potenza termica 31,5 kW, potenza assorbita 5,47 kW; fino a 33 unità interne collegabili";cad;€ 9 542,68;;
E03204c;"potenza frigorifera 33,5 kW, potenza assorbita 8,09 kW; potenza termica 37,5 kW, potenza assorbita 6,59 kW; fino a 40 unità interne collegabili";cad;;;
E03004;Giunto di derivazione posto in opera per sistemi di condizionamento ad espansione diretta a volume (flusso) di refrigerante variabile, realizzato in rame ricotto, coibentato con guscio in poliuretano a cellule chiuse:;;;;
E03004a;per sistema a pompa di calore;cad;€ 137,36;;
E03004b;per sistema a recupero di calore;cad;€ 153,31;;
E03005;Collettore di derivazione posto in opera per sistemi di condizionamento ad espansione diretta a volume (flusso) di refrigerante variabile, realizzato in rame ricotto, coibentato con guscio in poliuretano a cellule chiuse:;;;;
E03005a;per sistema a pompa di calore;cad;€ 241,41;;
E03005b;per sistema a recupero di calore;cad;€ 359,61;;
E03205;Pannello di controllo locale, posto in opera per l'impostazione e la visualizzazione mediante visore a cristalli liquidi (LCD) delle seguenti funzioni: On/Off, caldo/freddo, deumidificazione, ventilazione e timer con orologio, funzione back up e duty rotation integrata, controllo del climatizzatore con sistemi operativi Bluetooth tramite applicazione su smartphone;cad;€ 183,56;;
E03206;Comando remoto centralizzato, per il monitoraggio e la programmazione di fino a 1024 unità interne, con possibilità di impostare mediante visore a cristalli liquidi (LCD), le seguenti funzioni: On/Off, caldo/freddo, deumidificazione, ventilazione, timer con orologio, quattro livelli di programmazione giornaliera, segnalazione su display di eventuali anomalie riscontrate e memorizzazione delle anomalie avvenute, compatibilità con applicazione WEB e internet;cad;€ 2 987,51;;
E03207;Unità di regolazione di fluido posta in opera per circuiti a recupero di calore a tre tubi con controllo del tipo elettronico:;;;;
E03207a;distributore a 4 derivazioni;cad;€ 2 489,21;;
E03207b;distributore a 6 derivazioni;cad;€ 3 409,33;;
E03207c;distributore a 8 derivazioni;cad;€ 4 444,99;;
E03207d;distributore a 10 derivazioni;cad;€ 5 341,14;;
E03207e;distributore a 12 derivazioni;cad;€ 6 049,34;;
E03207f;distributore a 16 derivazioni;cad;€ 6 841,06;;
E03010;Unità di regolazione con valvole selettrici, posta in opera per sistemi a recupero di calore per il contemporaneo funzionamento in riscaldamento e raffreddamento, carrozzeria in lamiera d'acciaio zincato dotata di isolamento termoacustico, valvole solenoidi, microprocessore per il controllo del funzionamento dell'unità interna, alimentazione 230 V-1-50 Hz, per sistemi a tre tubi:;;;;
E03010a;per capacità totale delle unità interne < 11 kW;cad;€ 625,70;;
E03010b;per capacità totale delle unità interne 11 ÷ 18 kW;cad;€ 1 027,54;;
E03010c;per capacità totale delle unità interne 18 ÷ 29 kW;cad;€ 1 164,08;;
;UNITA' INTERNE PER SISTEMI A VOLUME (FLUSSO) DI REFRIGERANTE VARIABILE;;;;
E03011;Unità interna del tipo a cassetta con mandata aria a 360° (round flow) o a 4 vie, batteria in rame, sistema di controllo della quantità del refrigerante R410A mediante valvola di espansione lineare, scocca esterna in pvc, completa di filtro a lunga durata facilmente ispezionabile trattato contro le muffe, sistema di sollevamento condensa di tipo meccanico, ventilatore a quattro velocità, alette per la diffusione dell'aria in ambiente del tipo motorizzate, (dimensioni 600 x 600 mm o 840 x 840 mm), alimentazione elettrica 230 V-1-50 Hz, posta in opera con esclusione del collegamento elettrico e delle tubazioni, delle seguenti potenzialità:;;;;
E03011a;resa frigorifera 2,2 kW, resa termica 2,5 kW, pressione sonora 31/29/28 dBA;cad;€ 1 182,09;;
E03011b;resa frigorifera 2,8 kW, resa termica 3,2 kW, pressione sonora 31/29/28 dBA;cad;€ 1 212,06;;
E03011c;resa frigorifera 3,6 kW, resa termica 4,0 kW, pressione sonora 31/29/28 dBA;cad;€ 1 255,35;;
E03011d;resa frigorifera 4,5 kW, resa termica 5,0 kW, pressione sonora 33/31/29 dBA;cad;€ 1 326,39;;
E03011e;resa frigorifera 5,6 kW, resa termica 6,3 kW, pressione sonora 33/31/29 dBA;cad;€ 1 380,79;;
E03011f;resa frigorifera 7,1 kW, resa termica 8,0 kW, pressione sonora 35/33/30 dBA;cad;€ 1 506,21;;
E03011g;resa frigorifera 9,0 kW, resa termica 10,0 kW, pressione sonora 38/34/30 dBA;cad;€ 1 949,13;;
E03011h;resa frigorifera 11,2 kW, resa termica 12,5 kW, pressione sonora 43/37/30 dBA;cad;€ 2 155,58;;
E03011i;resa frigorifera 14,0 kW, resa termica 16,0 kW, pressione sonora 45/41/36 dBA;cad;€ 2 369,82;;
E03208;Unità interna canalizzabile da controsoffitto, a basso spessore, sistema di controllo della quantità di refrigerante R410A mediante valvola elettronica con controllo a microprocessore, aspirazione dal basso o dal lato posteriore della macchina, mandata dal lato anteriore, ventilatore di tipo scirocco, funzione di regolazione automatica o manuale della portata o della curva caratteristica più idonea alle perdite di carico scambiatore di calore costituito da tubi in rame e alette in alluminio. Alimentazione 230 V-1-50 Hz, posta in opera con esclusione del collegamento elettrico e delle tubazioni, delle seguenti potenzialità:;;;;
E03208a;resa frigorifera 2,2 kW, resa termica 2,5 kW, pressione sonora 33/31/27 dBA;cad;€ 986,47;;
E03208b;resa frigorifera 2,8 kW, resa termica 3,2 kW, pressione sonora 33/31/27 dBA;cad;€ 1 066,40;;
E03208c;resa frigorifera 3,6 kW, resa termica 4,0 kW, pressione sonora 33/31/27 dBA;cad;€ 1 176,28;;
E03208d;resa frigorifera 4,5 kW, resa termica 5,0 kW, pressione sonora 34/32/28 dBa;cad;€ 1 246,21;;
E03208e;resa frigorifera 5,6 kW, resa termica 6,3 kW, pressione sonora 35/33/29 dBA;cad;€ 1 367,22;;
E03208f;resa frigorifera 7,1 kW, resa termica 8,0 kW, pressione sonora 36/34/30 dBA;cad;€ 1 460,45;;
E03013;Unità interna del tipo a parete, batteria di evaporazione in rame, sistema di controllo della quantità del refrigerante R410A mediante valvola di espansione lineare, chassis realizzato in pvc di dimensioni compatte, completo di filtro a lunga durata facilmente ispezionabile trattato contro le muffe, ventilatore a più velocità, alimentazione 230 V-1-50 Hz, posta in opera con esclusione del collegamento elettrico e delle tubazioni, delle seguenti potenzialità:;;;;
E03013a;resa frigorifera 2,2 kW, resa termica 2,5 kW, pressione sonora 35/29 dBA;cad;€ 916,53;;
E03013b;resa frigorifera 2,8 kW, resa termica 3,2 kW, pressione sonora 36/29 dBA;cad;€ 929,86;;
E03013c;resa frigorifera 3,6 kW, resa termica 4,0 kW, pressione sonora 37/29 dBA;cad;€ 958,72;;
E03013d;resa frigorifera 4,5 kW, resa termica 5,0 kW, pressione sonora 39/34 dBA;cad;€ 1 023,09;;
E03013e;resa frigorifera 5,6 kW, resa termica 6,3 kW, pressione sonora 42/36 dBA;cad;€ 1 103,02;;
E03013f;resa frigorifera 7,1 kW, resa termica 8,0 kW, pressione sonora 46/39 dBA;cad;€ 1 195,16;;
;REFRIGERATORI;;;;
E03209;Refrigeratore / pompa di calore d'acqua con condensazione ad aria con ventilatori assiali, funzionante con gas R410A, compressori del tipo scroll, struttura portante in pannelli di lamiera d'acciaio, scambiatori a piastre, completo di quadro elettrico premontato a bordo macchina, alimentazione elettrica 400 V-3-50 Hz, con esclusione delle opere murarie e dell'eventuale basamento, del rivestimento delle tubazioni, dei collegamenti elettrici e del tiro in alto, delle seguenti caratteristiche:;;;;
E03209a;refrigeratore e pompa di calore senza kit idronico (accumulo ed elettropompe):;;;;
E03209b;"resa frigorifera 16 kW, EER 2,77; resa termica 17 kW, COP 3,32";cad;€ 7 640,49;;
E03209c;"resa frigorifera 20 kW, EER 3,01; resa termica 21 kW, COP 3,49";cad;€ 8 261,80;;
E03209d;"resa frigorifera 22 kW, EER 3,21; resa termica 22 kW, COP 3,47";cad;€ 9 031,91;;
E03209e;"resa frigorifera 26 kW, EER 2,79; resa termica 26 kW, COP 2,99";cad;€ 11 667,25;;
E03209f;"resa frigorifera 32 kW, EER 2,87; resa termica 36 kW, COP 3,21";cad;€ 13 696,03;;
E03209g;"resa frigorifera 40 kW, EER 2,85; resa termica 42 kW, COP 3,32";cad;€ 15 931,19;;
E03210;refrigeratore e pompa di calore dotato di pompa di circolazione, vaso d'espansione, filtro acqua meccanico e serbatoio d'accumulo:;;;;
E03210a;"resa frigorifera 16 kW, EER 2,77; resa termica 17 kW, COP 3,32";cad;€ 8 920,23;;
E03210b;"resa frigorifera 20 kW, EER 3,01; resa termica 21 kW, COP 3,49";cad;€ 9 539,55;;
E03210c;"resa frigorifera 22 kW, EER 3,21; resa termica 22 kW, COP 3,47";cad;€ 10 312,65;;
E03210d;"resa frigorifera 26 kW, EER 2,79; resa termica 26 kW, COP 2,99";cad;€ 13 082,07;;
E03210e;"resa frigorifera 32 kW, EER 2,87; resa termica 36 kW, COP 3,21";cad;€ 15 108,85;;
E03210f;"resa frigorifera 40 kW, EER 2,85; resa termica 42 kW, COP 3,32";cad;€ 17 345,00;;
E03211;"Refrigeratore / pompa di calore d'acqua con condensazione ad aria con ventilatori assiali, funzionante con gas R410A, doppio circuito frigorifero con compressori del tipo scroll, struttura portante in pannelli di lamiera d'acciaio, evaporatore, batterie condensanti in alluminio; completo di quadro elettrico premontato a bordo macchina; alimentazione elettrica 400 V-3-50 Hz; con esclusione delle eventuali opere murarie e dell'eventuale basamento, del rivestimento delle tubazioni, dei collegamenti elettrici e del tiro in alto:";;;;
E03211a;"resa frigorifera 51 kW, EER 2,49; resa termica 59 kW, COP 3,06";cad;€ 25 918,85;;
E03211b;"resa frigorifera 61 kW, EER 2,67; resa termica 59 kW, COP 3,14";cad;€ 27 695,75;;
E03211c;"resa frigorifera 66 kW, EER 2,49; resa termica 75 kW, COP 3,05";cad;€ 29 768,82;;
E03211d;"resa frigorifera 73 kW, EER 2,32; resa termica 82 kW, COP 2,91";cad;€ 30 953,43;;
E03211e;"resa frigorifera 83 kW, EER 2,07; resa termica 99 kW, COP 2,94";cad;€ 34 211,10;;
E03211f;"resa frigorifera 90 kW, EER 2,07; resa termica 106 kW, COP 2,90";cad;€ 36 284,17;;
E03211g;"resa frigorifera 110 kW, EER 2,09; resa termica 129 kW, COP 2,94";cad;€ 39 245,70;;
E03211h;"resa frigorifera 124 kW, EER 2,10; resa termica 150 kW, COP 3,07";cad;€ 40 430,30;;
E03211i;"resa frigorifera 140 kW, EER 2,10; resa termica 165 kW, COP 2,94";cad;€ 48 130,25;;
E03211l;"resa frigorifera 165 kW, EER 2,10; resa termica 201 kW, COP 3,03";cad;€ 50 203,32;;
E03212;"Refrigeratore / pompa di calore d'acqua con condensazione ad aria con ventilatori centrifughi ad alta prevalenza canalizzabile, funzionante con refrigerante R410A; struttura in acciaio galvanizzato installato all'esterno; batteria di condensazione in alluminio; compressore scroll; completo di quadro elettrico premontato a bordo macchina; alimentazione elettrica 400 V-3-50 Hz; con esclusione delle eventuali opere murarie e dell'eventuale basamento, del rivestimento delle tubazioni, dei collegamenti elettrici e del tiro in alto; refrigeratore e pompa di calore senza kit idronico (accumulo e elettropompa):";;;;
E03212a;"resa frigorifera 14 kW, EER 2,90; resa termica 16 kW, COP 3,35";cad;€ 11 228,47;;
E03212b;"resa frigorifera 19 kW, EER 2,81; resa termica 21 kW, COP 3,20";cad;€ 12 295,03;;
E03212c;"resa frigorifera 24 kW, EER 2,93; resa termica 28 kW, COP 3,44";cad;€ 16 707,28;;
E03212d;"resa frigorifera 31 kW, EER 2,86; resa termica 35 kW, COP 3,27";cad;€ 17 773,83;;
E03212e;"resa frigorifera 38 kW, EER 2,61; resa termica 28 kW, COP 3,03";cad;€ 18 392,14;;
;UNITA' DI TRATTAMENTO ARIA PREASSEMBLATE;;;;
E03018;"Unità trattamento aria costituita da un involucro di pannelli in lamiera zincata con interposta lana minerale di spessore 3 cm, completa di: presa aria esterna in acciaio zincato con alette multiple; filtri rigenerabili di spessore 5 cm; batterie di scambio termico a tubi di rame e lamelle in alluminio; bacinella di raccolta condensa con foro e tappo di scarico; batteria di riscaldamento a due ranghi (temperatura fluido scaldante 70-80 °C); batteria di raffreddamento a sette ranghi (temperatura acqua refrigerata 7-12 °C); sezione di umidificazione a setti evaporanti alveolari di spessore 10 cm, con pompa di ricircolo e separatore di gocce; sezione ventilante con ventilatore centrifugo a doppia aspirazione con pale in avanti equilibrate staticamente e dinamicamente; motore elettrico a quattro poli con protezione IP 44, alimentato a 230/400 V - 50 Hz; compresa la posa in opera consistente negli allacci alla canalizzazione esistente ed alle tubazioni poste entrambe nell'ambito della centrale o nelle immediate vicinanze della stessa unità, con esclusione degli apparati di termoregolazione, assemblaggio delle varie sezioni, trasporto e tiro del materiale e l'onere di eventuali opere murarie:";;;;
E03018a;portata 3.500 mc/h, 1.420/1.150 giri/min, pot. batteria riscaldamento 50 kW, pot. batteria raffreddamento 40,1 kW, pressione statica utile 22 mm c.a.;cad;€ 9 486,01;;
E03018b;portata 6.000 mc/h, 1.420/1.150 giri/min, pot. batteria riscaldamento 76,7 kW, pot. batteria raffreddamento 61,6 kW, pressione statica utile 25 mm c.a.;cad;€ 11 072,27;;
E03018c;portata 8.500 mc/h, 1.100/950 giri/min, pot. batteria riscaldamento 105,3 kW, pot. batteria raffreddamento 89,5 kW, pressione statica utile 20 mm c.a.;cad;€ 13 025,08;;
E03018d;portata 11.500 mc/h, 950/850 giri/min, pot. batteria riscaldamento 147,6 kW, pot. batteria raffreddamento 121,4 kW, pressione statica utile 20 mm c.a.;cad;€ 15 528,49;;
