A;;Con bordi squadrati:;;
A;13.01.23.a       ;in acciaio verniciato  150x20 mm;mq;€ 48,34
A;13.01.23.b       ;in acciaio plastificato 150x20 mm;mq;€ 54,39
A;13.01.23.c        ;in acciaio verniciato  200x20 mm;mq;€ 45,92
A;13.01.23.d       ;in acciaio plastificato 200x20 mm;mq;€ 51,97
A;;Con bordi arrotondati: (senza alette esterne di aggancio) ;;
A;13.01.23.e        ;in acciaio verniciato 85x15 mm;mq;€ 45,92
A;13.01.23.f        ;in acciaio plastificato 85x15 mm;mq;€ 53,18
A;;Con bordi arrotondati: (con alette esterne di aggancio);;
A;13.01.23.g        ;in acciaio verniciato 85x20 mm;mq;€ 44,34
A;13.01.23.h       ;in acciaio plastificato 85x20 mm;mq;€ 51,36
;;;;
A;13.01.24            ;Controsoffitto realizzato con lamelle verticali sporgenti, in formato standard, costituito da pannelli di lamierino in acciaio con la superficie  verniciata a forno in qualsiasi colore anche metallizzato o in alluminio anodizzato, applicati  a mezzo di clips o a scatto su struttura metallica di sospensione, dotate di opportuni elementi di fissaggio, ancorate alla soprastante struttura mediante pendinatura regolabile ad una distanza non maggiore di 60 cm, compresa la stessa struttura metallica, i profili perimetrali, le opere provvisionali, i ponteggi e quanto altro occorre per dare l’opera finita;mq;€ 78,55
;;;;
A;13.01.25            ;Controsoffitto realizzato con pannelli grigliati in alluminio preverniciati preassemblati montati ad incastro del tipo a maglia quadrata, a lamelle differenziate o cellulare con elementi grecati, in qualsiasi colore anche metallizzato, ancorati alla struttura soprastante mediante pendinatura rigida ad una distanza non maggiore di 60 cm, compresa la stessa struttura metallica, i profili perimetrali, le opere provvisionali, i ponteggi e quanto altro occorre per dare l’opera finita:;;
A;13.01.25.a       ; delle dimensioni 5 x 5 cm;mq;€ 177,92
A;13.01.25.b       ; delle dimensioni 7,5 x   7,5 cm;mq;€ 126,20
A;13.01.25.c        ; delle dimensioni 10 x   10 cm;mq;€ 100,34
A;13.01.25.d       ; delle dimensioni 15 x   15 cm;mq;€ 74,47
A;13.01.25.e        ; delle dimensioni 20 x   20 cm;mq;€ 61,55
;;;;
A;13.01.2;Listello perimetrale in allumino preverniciato per grigliati:;;
A;13.01.26.a;bianco;m;€ 8,35
A;13.01.26.b;satinato;m;€ 9,18
A;13.01.26.c;Metallizzato;m;€ 8,46
;;;;
;;;;
;;;;
;14;PAVIMENTI E RIVESTIMENTI;;
;;;;
;;;;
A;14.01.     ;PAVIMENTI;;
;;;;
A;14.01.1.  ;Pavimento a getto costituito da uno strato di malta cementizia a 500 kg di cemento tipo 32.5 per 1,00 mc di sabbia, dello spessore di 2 cm, battuto, suddiviso in riquadri, lisciato superiormente con malta di cemento tipo 32.5 dello spessore di 5 mm e rifinito a bocciarda, gettato su un massetto di sottofondo di conglomerato cementizio dosato a 300 kg di cemento tipo 32.5 dello spessore di:;;
A;14.01.1.a. ;dello spessore di   8 cm;mq;€ 37,31
A;14.01.1.b. ;dello spessore di 10 cm;mq;€ 46,25
A;14.01.1.c. ;dello spessore di 12 cm;mq;€ 55,21
;;;;
A;14.01.2.  ;Pavimentazione con piastrelle in cemento pressato, bugnate o scanalate, spessore 3 cm, poste in opera con malta di sabbia e 400 kg di cemento tipo 32.5 per 1,00 mc di sabbia, e boiacca, su sottostante massetto di fondazione da pagarsi a parte, compreso ogni altro onere e magistero per dare il lavoro finito a regola d'arte:;;
A;14.01.2.a. ;delle dimensioni di 25 x 25 cm:;;
A;14.01.2.a.1;grigie;mq;€ 33,36
A;14.01.2.a.2.;rosse;mq;€ 34,12
A;14.01.2.b. ;delle dimensioni di 40 x40 cm, con finitura diagonale:;;
A;14.01.2.b.1;grigie;mq;€ 37,91
A;14.01.2.b.2. ;rosse;mq;€ 38,68
;;;;
A;14.01.3.  ;Pavimento in piastrelle di granulato sferoidale di quarzo e cemento con aggiunta di indurente posto in opera su un letto di malta di cemento compreso sottofondo, tagli e sfridi:;;
A;14.01.3.a. ;dimensioni 25 x 25 cm, spessore 3 cm, superficie grezza:;;
A;14.01.3.a.1.;colore grigio;mq;€ 37,91
A;14.01.3.a.2.;colore rosso;mq;€ 39,44
A;14.01.3.b. ;dimensioni 25 x 25 cm, spessore 3 cm, superficie levigata:;;
A;14.01.3.b.1.;colore grigio;mq;€ 42,46
A;14.01.3.b.2.;colore rosso;mq;€ 43,98
;;;;
A;14.01.4.  ;Pavimento industriale a pastina con manto di usura posato fresco su fresco su predisposto massetto da compensarsi a parte, formato da 14 Kg/mq di quarzo e 6 Kg/mq di cemento, compattato e lisciato con formazione di giunti fresati a riquadri da 4 x 4 m.;;
A;14.01.4.a. ;colore grigio;mq;€ 14,78
A;14.01.4.b. ;sovrapprezzo per colore rosso o tabacco;mq;€ 1,86
A;14.01.4.c. ;sgrossatura con una passata di macchina levigatrice;mq;€ 3,92
A;14.01.4.d. ;sovrapprezzo per stagionante;mq;€ 1,34
A;14.01.4.e. ;sovrapprezzo per posa di rete esclusa fornitura;mq;€ 0,62
A;14.01.4.f. ;"sovrapprezzo per fibre di acciaio da 60 x 0,80 mm per il rinforzo del calcestruzzo; per ogni chilogrammo di acciaio effettivamente impiegato in ogni metro cubo di impasto";kg;€ 2,78
;;;;
A;14.01.5.  ;Pavimento ad alta resistenza meccanica, eseguito in malta sintetica epossidica con speciali cariche quarzifere dello spessore minimo di 7 mm circa dato su supporto cementizio esistente e meccanicamente solido, spianato con fratazzatrice meccanica, avente caratteristiche di antivibrazione, elasticità, antiabrasione, resistenza agli acidi, ai sali, agli oli, ai carburanti e resistenza alla compressione 800 kg/cmq;mq;€ 67,14
;;;;
A;14.01.6.  ;Pavimento autolivellante, realizzato con miscele di resine armate con fibra di vetro o di altro tipo, atte a formare una pavimentazione liscia e monolitica dello spessore finale di 2,50 mm avente caratteristiche di dielettricità, decontaminabilità, ottima resistenza agli acidi, ai detergenti, ai grassi e al calpestio;mq;€ 64,04
;;;;
A;14.01.7.  ;Pavimento autolivellante, realizzato con resine poliuretaniche senza solventi steso direttamente su supporto esistente, convenientemente preparato, con spessore di 2 mm circa, esclusa preparazione, avente caratteristiche di decontaminabilità, dielettricità e inattaccabilità ad acidi, oli, carburanti, alcali;mq;€ 70,24
;;;;
A;14.01.8.  ;Pavimento antipolvere e antiusura da eseguire su pavimenti o supporti già esistenti o su battuti di cemento mediante resine epossipoliuretaniche caricate con aggreganti silicei dati a rullo in tre mani, aventi caratteristiche di antipolvere, antisdrucciolo, antiabrasione e resistenza ai detergenti;mq;€ 27,58
;;;;
A;14.01.9.  ;Pavimento di marmette di cemento e graniglia di marmo ad uno o più colori correnti, delle dimensioni 25 x 25 cm dello spessore di 17 ÷ 23 mm, poste in opera su un letto di malta bastarda, previo spolvero di cemento tipo 32.5, giunti connessi con cemento puro, tagli e sfridi:;;
A;14.01.9.a. ;con graniglia fine (0,5÷5 mm);mq;€ 42,71
A;14.01.9.b. ;con graniglia media (2,5÷11 mm);mq;€ 44,89
A;14.01.9.c. ;con graniglia grossa (5÷20 mm);mq;€ 47,32
;;;;
A;14.01.10.       ;Pavimento di marmettoni di cemento e scaglie di marmo fino a 50 mm, ad uno o più colori correnti, posti in opera su un letto di malta bastarda, previo spolvero di cemento tipo 32.5, giunti connessi con cemento bianco o colorato, compresi tagli e sfridi:;;
A;14.01.10.a. ;delle dimensioni di 40 x 40 cm;mq;€ 68,25
;;;;
A;14.01.11.     ;Pavimento di marmettoni formati da cemento e da pezzi di marmo (segati) ad uno o più colori, delle dimensioni di 40 x 40 cm, dello spessore di 30 ÷ 35 mm, posti in opera su un letto di malta bastarda, previo spolvero di cemento tipo 32.5, giunti connessi con cemento bianco o colorato compresi tagli e sfridi;mq;€ 90,99
;;;;
A;14.01.12.     ;Pavimento in lastre di travertino o pietra di prima scelta avente perimetro minimo di 120 cm di forma quadrata o rettangolare, di spessore di 2 cm, poste in opera su un letto di malta bastarda, previo spolvero di cemento tipo 32.5 con giunti connessi a cemento bianco o colorato compresi tagli e sfridi:;;
A;14.01.12.a. ;travertino chiaro romano;mq;€ 122,07
A;14.01.12.b. ;travertino scuro romano;mq;€ 126,13
A;14.01.12.c. ;pietra arenaria fondo nocciola ruggine (carico di rottura minimo 830 kg/cmq);mq;€ 134,28
A;14.01.12.d. ;pietra arenaria grigio perla (carico di rottura minimo 500 kg/cmq);mq;€ 141,59
A;14.01.12.e. ;basalto;mq;€ 159,51
A;14.01.12.f. ;peperino grigio (carico di rottura minimo 550 kg/cmq);mq;€ 109,05
A;14.01.12.g. ;peperino rosato (carico di rottura minimo 550 kg/cmq);mq;€ 113,92
A;14.01.12.h. ;compenso per ogni cm di maggior spessore;%;30%
;;;;
A;14.01.13.       ;Pavimento in lastre di marmo di prima scelta, avente perimetro minimo di 120 cm di forma quadrata o rettangolare, di spessore di 2 cm, poste in opera su un letto di malta bastarda, previo spolvero di cemento tipo 32.5 con giunti connessi a cemento bianco o colorato compresi tagli e sfridi:;;
A;14.01.13.a. ;bianco Carrara;mq;€ 155,43
A;14.01.13.b. ;bianco Lasa;mq;€ 286,45
A;14.01.13.c. ;bardiglio Carrara;mq;€ 153,80
A;14.01.13.d. ;nuvolato apuano;mq;€ 162,75
A;14.01.13.e. ;botticino nuvolato;mq;€ 139,15
A;14.01.13.f. ;botticino classico;mq;€ 149,74
A;14.01.13.g. ;trani chiaro;mq;€ 126,95
A;14.01.13.h. ;trani filetto rosso;mq;€ 135,90
A;14.01.13.i. ;perlato royal Coreno;mq;€ 146,89
;;;;
A;14.01.14.     ;Pavimento in lastre di granito, sienite, beola, ecc., delle dimensioni non superiori a 150 x 65 cm, spessore 2 cm e con larghezza non inferiore a 25 cm, coste fresate a giunto, poste in opera su un letto di malta bastarda, compresa nel prezzo, previo spolvero di cemento tipo 32.5 con giunti connessi a cemento bianco o colorato, compresi eventuali tagli e sfridi:;;
A;14.01.14.a. ;granito sardo grigio e rosa;mq;€ 154,62
A;14.01.14.b. ;granito nero Brasile;mq;€ 229,48
A;14.01.14.c. ;granito nero Africa;mq;€ 240,88
A;14.01.14.d. ;granito rosso imperiale;mq;€ 301,10
;;;;
A;14.01.15.       ;Arrotatura e levigatura a pomice di pavimenti con mezzo meccanico, compreso ogni onere e magistero per dare il lavoro eseguito a regola d'arte:;;
A;14.01.15.a. ;per pavimenti in pietra;mq;€ 20,34
A;14.01.15.b. ;per pavimenti in marmo;mq;€ 21,97
A;14.01.15.c. ;per pavimenti in granito;mq;€ 24,41
;;;;
A;14.01.16.     ;Lucidatura a piombo di pavimenti con mezzo meccanico, compreso ogni onere e magistero per dare il lavoro eseguito a regola d'arte:;;
A;14.01.16.a. ;per pavimenti in pietra;mq;€ 11,23
A;14.01.16.b. ;per pavimenti in marmo;mq;€ 13,02
A;14.01.16.c. ;per pavimenti in granito;mq;€ 16,28
;;;;
A;14.01.17.     ;Pavimento di piastrelle di grés, dimensioni 7,5 x 15 cm, 10 x 10 o 15 x 15 cm, con superficie liscia, poste in opera su un letto di malta di cemento tipo 32.5 in quantità di 400 kg per 1,00 mc di sabbia, compresi nel prezzo, previo spolvero di cemento con giunti connessi a cemento o con idonei sigillanti, pezzi speciali, tagli, sfridi, il lavaggio con acido e la pulitura finale:;;
A;14.01.17.a.     ;con superficie liscia;mq;€ 34,32
A;14.01.17.b.     ;carrabili con superficie bugnata spessore mm 12;mq;€ 37,02
;;;;
A;14.01.18.       ;Pavimento in piastrelle di grés fine porcellanato (prima scelta) poste in opera su letto di malta bastarda, previo spolvero di cemento tipo 32.5 con giunti connessi a cemento bianco o idoneo sigillante, compresi tagli, sfridi e pulitura finale:;;
A;14.01.18.a. ;dimensioni 20 x 20 cm:;;
A;14.01.18.a.1.          ; tinta unita naturale;mq;€ 58,41
A;14.01.18.a.2.          ;granigliato naturale ;mq;€ 50,81
A;14.01.18.b. ;dimensioni 30 x 30 cm:;;
A;14.01.18.b.1.          ; tinta unita naturale;mq;€ 60,68
A;14.01.18.b.2.          ;granigliato naturale ;mq;€ 52,34
A;14.01.18.c. ;dimensioni 40 x 40 cm:;;
A;14.01.18.c.1.          ; tinta unita naturale;mq;€ 62,20
A;14.01.18.c.2.          ;granigliato naturale ;mq;€ 59,92
A;14.01.18.d. ;dimensioni 60 x 60 cm:;;
A;14.01.18.d.1.          ;granigliato naturale ;mq;€ 93,29
;;;;
A;14.01.19.       ;Levigatura a pomice, di pavimenti in piastrelle, marmette, piastrelle di marmo, ecc., escluse le sole piastrelle di granulato sferoidale di quarzo;mq;€ 9,85
;;;;
A;14.01.20.       ;Pavimento in piastrelle di ceramica smaltata poste in opera su letto di malta bastarda, previo spolvero di cemento tipo 32.5 con giunti connessi a cemento bianco o idoneo sigillante, compresi tagli, sfridi e pulitura finale:;;
A;14.01.20.a. ;monocottura pasta rossa:;;
A;14.01.20.a.1.          ;20  x 20 cm;mq;€ 49,26
A;14.01.20.a.2.          ;25 x 25 cm;mq;€ 50,07
A;14.01.20.a.3.          ;30   x 30 cm;mq;€ 50,07
A;14.01.20.b. ;monocottura pasta bianca:;;
A;14.01.20.b.1.          ;30 x 30 cm;mq;€ 53,36
A;14.01.20.b.2.          ;45 x 45 cm;mq;€ 62,39
A;14.01.20.b.3.          ;30 x 15 cm;mq;€ 55,83
;;;;
A;14.01.21.     ;Pavimento di cotto naturale satinato delle dimensioni di 18 x 36 cm, 25 x 25 cm o 30 x 30 cm, posto in opera su un letto di malta bastarda previo spolvero di cemento tipo 32.5 con giunti connessi a cemento bianco, colorato o idonei sigillanti, compresi tagli, sfridi, la pulitura finale ed ogni onere e magistero per dare il lavoro finito a regola d'arte;mq;€ 55,22
;;;;
A;14.01.22.     ;Pavimento in klinker ceramicato ad alta resistenza,  classificabile secondo la norma UNI EN 87 nel gruppo A1, dello spessore 8 ÷ 14, posto in opera su un letto di malta bastarda, compresa connessione dei giunti con malta di cemento o idoneo sigillante (circa 5 mm), i pezzi speciali, i terminali, i tagli, sfridi e pulitura  finale anche con acido:;;
A;14.01.22.a. ;superficie satinata, vari colori: 12 x 24 cm;mq;€ 50,81
A;14.01.22.b. ;superficie smaltata, vari colori: 12 x 24 cm;mq;€ 53,85
A;14.01.22.c. ;superficie satinata, vari colori: 24 x 24 cm;mq;€ 57,50
A;14.01.22.d. ;superficie smaltata, vari colori: 24 x 24 cm;mq;€ 62,65
A;14.01.22.e. ;superficie satinata, vari colori: 30 x 30 cm;mq;€ 65,69
A;14.01.22.f. ;superficie smaltata, vari colori: 30 x 30 cm;mq;€ 70,23
;;;;
A;14.01.23.     ;Pavimento in listoncini di legno (parquet) prima scelta di spessore 14 mm, 6 ÷ 8 cm di larghezza, 35 ÷ 80 cm di lunghezza, a coste perfettamente parallele, con superficie superiore piallata liscia, posti in opera su adeguata piano di posa da pagarsi a parte, compresi tagli, sfridi, collanti, lamatura e laccatura:;;
A;14.01.23.a. ;di Mutenye;mq;€ 133,80
A;14.01.23.b. ;di Teak;mq;€ 150,99
A;14.01.23.c. ;di Doussié;mq;€ 133,80
A;14.01.23.d. ;di Sucupira;mq;€ 142,72
A;14.01.23.e. ;di Jatobà;mq;€ 131,88
A;14.01.23.f. ;di Afrormosia;mq;€ 135,07
A;14.01.23.g. ;di Rovere;mq;€ 148,44
A;14.01.23.h. ;di Iroko;mq;€ 119,14
A;14.01.23.i. ;di Acero;mq;€ 146,54
A;14.01.23.j. ;di Ciliegio;mq;€ 156,73
A;14.01.23.k. ;di Faggio;mq;€ 119,77
A;14.01.23.l. ;di Lapacho;mq;€ 103,84
;;;;
A;14.01.24.     ;Pavimento in listoni di legno prima scelta, conforme alle norme UNI 4373, di 22 mm di spessore di 6 ÷ 9 cm di larghezza, 50 ÷ 100 cm di lunghezza, posti in opera su armatura di legno esistente, compresi tagli, sfridi, lamatura e laccatura:;;
A;14.01.24.a. ;di Wengé;mq;€ 221,71
A;14.01.24.b. ;di Panga-panga;mq;€ 229,99
A;14.01.24.c. ;di Mutenye;mq;€ 205,15
A;14.01.24.d. ;di Teak;mq;€ 210,88
A;14.01.24.e. ;di Doussié;mq;€ 150,35
A;14.01.24.f. ;di Sucupira;mq;€ 203,24
A;14.01.24.g. ;di Jatobà;mq;€ 172,65
A;14.01.24.h. ;di Afrormosia;mq;€ 194,96
A;14.01.24.i. ;di Rovere;mq;€ 228,08
A;14.01.24.j. ;di Acero;mq;€ 239,55
A;14.01.24.k. ;di Ciliegio;mq;€ 252,93
A;14.01.24.l. ;di Iroko;mq;€ 155,46
A;14.01.24.m. ;di Lapacho;mq;€ 151,63
;;;;
A;14.01.25.     ;Pavimento in tavolette di legno (lamparquet) prima scelta, conforme alle norme UNI 4375/A, di  spessore 10 mm, da 4 ÷ 6 cm di larghezza, 22 ÷ 32 cm di lunghezza,  poste in opera su adeguato piano di posa da pagarsi a parte, compresi tagli, sfridi, collanti, lamatura e laccatura:;;
A;14.01.25.a. ;di Acero;mq;€ 117,86
A;14.01.25.b. ;di Afrormosia;mq;€ 105,13
A;14.01.25.c. ;di Ciliegio;mq;€ 103,84
A;14.01.25.d. ;di Doussié;mq;€ 108,94
A;14.01.25.e. ;di Faggio;mq;€ 90,15
A;14.01.25.f. ;di Iroko;mq;€ 87,92
A;14.01.25.g. ;di Jatobà;mq;€ 98,11
A;14.01.25.h. ;di Lapacho;mq;€ 84,09
A;14.01.25.i. ;di Mutenye, prima scelta;mq;€ 115,96
A;14.01.25.j. ;di Panga-panga, prima scelta;mq;€ 100,02
A;14.01.25.k. ;di Rovere;mq;€ 94,30
A;14.01.25.l. ;di Sucupira, prima scelta;mq;€ 101,30
A;14.01.25.m. ;di Teak;mq;€ 133,80
A;14.01.25.n. ;di Ulivo, prima scelta;mq;€ 140,16
;;;;
A;14.01.26.     ;Pavimento in quadrotti di legno mosaico a lamelle da 2 cm di larghezza, dimensioni 12 x 12 16 x 16 cm, spessore 8 mm, di prima scelta, montati su supporto flessibile, posti in opera su adeguato piano di posa da pagarsi a parte, compresi tagli, sfridi, collanti, lamatura e laccatura:;;
A;14.01.26.a. ;di Iroko;mq;€ 87,92
A;14.01.26.b. ;di Rovere;mq;€ 94,30
;;;;
A;14.01.27.       ;Magatelli in legname di abete, per pavimentazione in legno, forniti e posti in opera affogati in massetto cementizio, anch’esso compreso nel prezzo;mq;€ 19,11
;;;;
A;14.01.28.       ;Lisciatura del piano superiore di sottofondi preesistenti con malta autolivellante dello spessore medio 1,5/2,5 mm;mq;€ 4,85
;;;;
A;14.01.29.     ;Pavimentazione, supervinilica conduttiva (per sale operatorie e simili), eseguita utilizzando in rivestimento pressato e monostrato di cloruro di polivinile in piastrelle flessibili, 61 x 61 cm, conforme alla norma EN 649 e con disegno, senza rapporto e senza direzione, passante su tutto lo spessore.;;
;;Il materiale dovrà avere le seguenti caratteristiche da certificare:;;
;;"reazione al fuoco di classe 1;";;
;;"durezza shore ""D"" 70 c.a., secondo DIN 53505;";;
;;"resistenza elettrica d'attraversamento compresa tra 104 e 108 ohm;";;
;;"miglioramento acustico è di circa 4 dB (VII ISO 140/ISO 717);";;
;;"resistenza all'impronta 0,04 mm (EN 433);";;
;;resistenza all'usura 0,17 mm (EN 660;;
;;"resistenza alle sedie a rotelle (EN 425);";;
;;"resistenza alla luce grado 7/8 (ISO 105 B02, metodo 3);";;
;;"coefficiente di conduzione termica 0,182 W/m K (DIN 52612);";;
;;"resistenza termica 0,011 mq K/W (DIN 52612);";;
;;"stabilità dimensionale 0,07 % in ambedue i sensi, (EN 434);";;
;;"diffusione del vapore acqueo inferiore a 1 gr. per metro quadrato al giorno;";;
;;resistenza agli agenti chimici (EN 423).;;
;;La posa dovrà avvenire su un supporto idoneo e consistente, perfettamente liscio e con complanare, ben stagionato ed asciutto con un grado di umidità residua inferiore al 2,5%, da compensare a parte. Sono compresi: gli adesivi suggeriti dalla ditta fornitrice, i tagli, gli sfridi, le saldature e quanto altro occorre per dare l’opera finita:;;
A;14.01.29.a. ;dello spessore di 2,0 mm e del peso di 3,2 kg/mq;mq;€ 108,83
A;14.01.29.b. ;sguscia perimetrale preformata dal medesimo colore, saldata orizzontalmente;m;€ 23,74
;; ;;
A;14.01.30.       ;Pavimentazione, supervinilica antistatica, eseguita utilizzando in rivestimento pressato e monostrato di cloruro di polivinile in piastrelle flessibili, 61 x 61 cm, conforme alla norma EN 649 e con disegno, senza rapporto e senza direzione, passante su tutto lo spessore.;;
;;Il materiale dovrà avere le seguenti caratteristiche da certificare:;;
;;"- reazione al fuoco di classe 1;";;
;;"- durezza shore ""D"" 70 c.a., secondo DIN 53505;";;
;;"- resistenza elettrica d'attraversamento compresa tra 5 x 10 (elevato a 6) e 5 x 10 (elevato a 2) ohm;";;
;;"- miglioramento acustico è di circa 4 dB (VII ISO 140/ISO 717);";;
;;"- resistenza all'impronta 0,04 mm (EN 433);";;
;;"- resistenza all'usura 0,17 mm (EN 660-1);";;
;;"- resistenza alle sedie a rotelle (EN 425);";;
;;"- resistenza alla luce grado 7/8 (ISO 105 B02, metodo 3);";;
;;"- coefficiente di conduzione termica 0,182 W/m K (DIN 52612);";;
;;"- resistenza termica 0,011 mq K/W (DIN 52612);";;
;;"- stabilità dimensionale 0,07 % in ambedue i sensi, (EN 434);";;
;;"- diffusione del vapore acqueo inferiore a 1 gr. per metro quadrato al giorno;";;
;;- resistenza agli agenti chimici (EN 423).;;
;;La posa dovrà avvenire su un supporto idoneo e consistente, perfettamente liscio e complanare, ben stagionato ed asciutto con un grado di umidità residua inferiore al 2,5%, da compensare a parte. Sono compresi: gli adesivi suggeriti dalla ditta fornitrice, i tagli, gli sfridi, le saldature e quanto altro occorre per dare l’opera finita:;;
A;14.01.30.a. ;dello spessore di 2,0 mm e del peso di 3,2 kg/mq;mq;€ 69,25
A;14.01.30.b. ;dello spessore di 3,0 mm e del peso di 4,8 kg/mq;mq;€ 79,16
A;14.01.30.c. ;sguscia perimetrale preformata dal medesimo colore, saldata orizzontalmente;m;€ 19,79
A;14.01.30.d. ;angoli e spigoli posati e saldati;cad;€ 39,58
;;;;
A;14.01.31.       ;"Pavimentazione di cloruro di polivinile, in rotoli di altezza pari a 2,00 m, di 2 mm di spessore e del peso di 2,8 kg/mq, composto di 3 strati indelaminabili senza rapporto né direzione. Lo strato di usura, dovrà avere uno spessore non inferiore a 0,7 mm (EN429), ricoperto da un finish poliuretanico; lo strato intermedio pari in fibra di vetro impregnata di cloruro di vinile omogeneo e compatto. Il materiale dovrà avere le seguenti caratteristiche da certificare:";;
;;"- reazione al fuoco di classe 1;";;
;;"- durezza shore “D” 70 c.a, secondo DIN 53505;";;
;;"- resistenza alla dispersione elettrica 10 (elevato a 10) ohm c.a.;";;
;;"- miglioramento acustico è di circa 6 dB (ISO 140/ISO 717);";;
;;"- resistenza all’usura classe 34 (p2 EN 660);";;
;;"- coefficiente di conduzione termica 0,19 W/m K (DIN 52612);";;
;;"- resistenza termica 0,0116 mq K/W (DIN 52612);";;
;;- stabilità dimensionale 0,10% in ambedue i sensi, (EN 434).;;
;;La posa dovrà avvenire su un supporto idoneo e consistente, perfettamente liscio e complanare, ben stagionato ed asciutto con un grado di umidità residua inferiore al 2,5%, da compensare a parte. Sono compresi: gli adesivi suggeriti dalla ditta fornitrice, i tagli, gli sfridi, le saldature e quanto altro occorre per dare l’opera finita:;;
A;14.01.31.a. ;in rotoli alti 2,00 m dello spessore di 2 mm e del peso di 2,8 kg/mq circa;mq;€ 69,25
A;14.01.31.b. ;sguscia perimetrale preformata dal medesimo colore, saldata orizzontalmente;m;€ 17,82
;;;;
A;14.01.32.       ;"Pavimentazione in piastrelle eterogenee dello spessore totale di 3 mm (3,2 kg/mq) costituite da speciali resine viniliche rinforzate con doppia fibra di vetro; lo strato d’usura, in rayatan, avrà uno spessore minimo di 0,45 mm a formare una superficie liscia, priva di porosità ed antibatterica. Le piastrelle dovranno avere i bordi bisellati e smussati per consentire la posa in opera, essere incollate al sottofondo con appositi adesivi monocomponenti; a giunzioni aperte, stuccate e pulite per dare una pavimentazione finita a perfetta regola d’arte.";;
;;Il pavimento dovrà possedere le seguenti caratteristiche tecniche:;;
;;"-          stabilità dimensionale < 0,25 mm (DIN 51962);";;
;;"-          abrasione (H18 - 5N - 500 giri): 59 mg (DIN 53754);";;
;;"-          improntabilità: > 0,12 mm (DIN 51955);";;
;;-          reazione al fuoco: classe 1.;;
A;14.01.32.a. ;piastrelle del formato 32 x 32 cm e spessore 3 mm;mq;€ 49,46
A;14.01.32.b. ;scalino formato 32 x 32 cm e spessore 3 mm;m;€ 31,67
A;14.01.32.c. ;zoccolino formato 32 x 80 cm e spessore 3 mm;m;€ 8,91
;;;;
A;14.01.33.     ;"Pavimentazione in linoleum con piastrelle da 50 x 50 cm, oppure con teli da 2,00 m di altezza. La composizione dovrà consistere in olio di lino ossidato e polimerizzato, polvere di legno, pigmenti inalterabili e resine naturali; il tutto calandrato su un supporto a rete di fibre di poliestere nelle piastrelle, in tela di juta nei teli, legato allo strato di usura in modo indelaminabile. La superficie deve essere liscia, lucida e marmorizzata, trattata con “finish” di protezione, difficilmente rimovibile. Il rivestimento dovrà essere stato approvato secondo le norme DIN 18171. La classificazione secondo CSTB dovrà essere: U3 P3E1/2C2.";;
;;Il materiale dovrà avere le seguenti caratteristiche da certificare:;;
;;"- reazione al fuoco di classe 1;";;
;;"- durezza shore “D” 70 c.a, secondo DIN 53505;";;
;;"- resistenza alla dispersione elettrica compresa tra 109 e 1010 ohm;";;
;;"- miglioramento acustico è di circa 6 dB (150 717/2);";;
;;"- resistenza all’impronta: piastrelle 0,025 mm, teli 0,10 mm DIN 51955;";;
;;"- resistenza all’usura 0,015 mm (DIN 53754);";;
;;"- resistenza alle sedie a rotelle (DIN 54324);";;
;;"- resistenza alla luce grado 6/8 (ISO 105 B02, metodo 3);";;
;;"- coefficiente di conduzione termica 0,17 W/m K (DIN 52612);";;
;;"- resistenza termica 0,014 mq K/W (DIN 52612);";;
;;- resistenza alla brace delle sigarette (DIN 51961);;
;;La posa dovrà avvenire su un supporto idoneo e consistente, perfettamente liscio e complanare, ben stagionato ed asciutto con un grado di umidità residua inferiore al 2,5%, da compensare a parte. Sono compresi: gli adesivi suggeriti dalla ditta fornitrice, i tagli, gli sfridi, le saldature e quanto altro occorre per dare l’opera finita:;;
A;14.01.33.a. ;in piastrelle 50 x 50 cm e dello spessore di 2,5 mm circa;mq;€ 55,40
A;14.01.33.b. ;in teli alti 2,00 m e dello spessore di 2,5 mm circa;mq;€ 63,91
A;14.01.33.c. ;in teli alti 2,00 m e dello spessore di 3,2 mm circa;mq;€ 74,20
A;14.01.33.d. ;sguscia perimetrale preformata dal medesimo colore, saldata orizzontalmente;m;€ 19,20
A;14.01.33.e. ;angoli e spigoli posati e saldati;cad;€ 42,55
;;;;
A;14.01.34.       ;Pavimentazione in gomme sintetiche e naturali calandrate e vulcanizzate in pressa continua, con stabilizzanti, coloranti e cariche minerali, con superficie liscia e opaca, priva di porosità, impermeabile, con disegno marmorizzato in colorazione “tono su tono” o con disegno non direzionale a granuli asimmetrici in tre colori passante per tutto lo strato di usura. Fornita e posta in opera su idoneo massetto perfettamente liscio e complanare ben stagionato ed asciutto con grado di umidità residua inferiore al 2,5% da compensare a parte, e incollata al sottofondo con appositi adesivi poliuretanici bicomponenti o acrilici monocomponenti. Le giunzioni potranno essere saldate termicamente con un cordolo specifico di stesso colore del fondo o in contrasto. Il pavimento dovrà essere conforme alle normative DIN 16850 e possedere le seguenti caratteristiche tecniche:;;
;;"- durezza 85 - 2 SHORE A (DIN 53505);";;
;;"- resistenza all’abrasione : < 200 mmc (DIN 5316 carico 5N);";;
;;"- antistaticità: carica elettrostatica da calpestio < 2KV (DIN 54345);";;
;;"- esente da alogeni;";;
